RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024
394670,807,"Hastings, NE",msa,NE,170367,154616,165900,172566,177567,161983,155967,153367,155000,162533,168467,173500,171500,169833,172500,173000,179583,184900,188483,185400,176750,160917,151983,151983,152067,150167,147167,161583,168883,173633,170033,171300,174117,174933,172017,178933,179617,191208,189725,193242,186333,176333,169750,166417,161383,153783,143617,146133,147900,158317,169167,184917,191633,199967,199717,206417,203875,210758,214092,217967,219333,223333,225333,223983,229650,232983,238817,234117,231608,229125,226658,235417,238750,244583,247067,257033,262025,263292,256573,253248,248248,247500
394791,856,"Lexington, NE",msa,NE,160483,164667,169000,174667,171300,161933,152267,149967,158250,167233,169533,172450,171617,169983,162483,158333,155967,156450,156450,169067,182167,210733,230467,231883,204283,170617,158517,161083,165100,174533,175083,179250,179250,181800,175300,165300,159417,161417,164167,168083,169567,169467,161467,153317,151650,158317,164983,166500,171500,174250,183250,186583,192417,193250,201417,212000,223833,213833,202667,186750,190667,197667,208750,223000,231167,234500,229000,224150,215817,211650,210000,218333,225000,233333,236633,244967,261300,274333,285967,278633,268783,255150
394371,891,"Beatrice, NE",msa,NE,124900,135417,148750,153767,152117,146450,139800,134717,131383,132883,135800,135800,133298,131297,132963,142265,153267,161033,162967,154600,153783,149883,153242,158792,170458,173450,175983,172283,170967,169300,168333,166667,155833,145667,142317,139817,137150,132500,129500,127333,128667,132967,135967,143467,153333,153633,151033,143183,149033,149133,150817,153333,158300,159117,154117,158817,166333,179333,187333,190633,184300,182467,182500,192167,194633,185967,174467,164500,189000,210167,233417,235750,227233,218983,218817,234500,236000,232150,230650,237483,238300,235633
394820,131,"Manchester, NH",msa,NH,298267,306600,313233,314900,313233,308267,306600,303300,303300,303300,304867,308533,311867,320267,326267,329633,331300,331600,329933,326600,324967,324717,324750,327250,335800,344133,353267,358267,361600,363267,361600,364900,368233,373233,371417,377283,385617,397433,403233,403267,403267,399933,399933,399633,399333,407667,411333,420000,428317,441650,449983,460000,473000,481333,481300,478300,474967,464667,463000,464333,474633,482633,492783,499450,499783,499933,498300,498267,497967,496267,503800,510767,522467,531633,551333,552967,552967,541633,544983,544983,546650,538317
845164,211,"Lebanon, NH",msa,NH,268000,264633,264633,265967,265667,262333,259667,260000,262000,264667,267083,271750,277050,279633,278300,276333,276333,276167,273167,271467,269933,271600,274283,280150,285217,290733,294567,297783,299283,299583,299300,299367,299067,299067,297667,306300,314967,328300,336667,345000,346417,338083,329750,326333,334417,342417,349083,355667,371667,377417,381050,377717,385300,388667,392817,396150,394483,392667,398000,411317,426467,428100,433117,436300,441333,441000,439667,444633,444633,454633,458000,471333,469167,469167,475833,494633,507933,506600,494967,493333,494667,506333
394493,285,"Concord, NH",msa,NH,279600,284617,288283,294650,296300,293267,289433,287767,287633,285100,281767,279900,281567,284833,289833,293033,292874,290907,287891,287983,286617,284767,281600,283267,289100,294067,299100,308300,321693,332137,332137,325410,321633,316600,313300,310467,320317,333650,344783,351633,362967,371333,373999,373999,373150,373400,369067,369883,377800,389133,399167,409983,418317,423283,414933,413233,406567,411233,407533,415900,420433,429167,448983,464817,478150,482150,483783,480450,474117,480633,472033,473333,475833,489433,495483,493133,516466,522466,522483,505783,508267,519933
394738,466,"Keene, NH",msa,NH,241600,241600,239900,242500,242133,241800,239067,241433,243100,244900,245250,246617,247983,248967,252933,253233,253233,249900,249900,249900,249900,249900,249900,249900,254933,261600,266633,269967,273150,276483,275967,281150,284800,284467,279450,277117,279133,279117,284467,293300,303000,304500,302800,303133,303267,299633,289533,285900,288900,308667,320667,333817,337450,342267,344450,339783,334933,346900,353100,363133,348000,359800,373283,394783,404798,419465,421465,418967,402467,389950,377467,366617,370783,366183,376883,383383,404650,423150,434817,432817,426133,422983
394759,519,"Laconia, NH",msa,NH,285600,292283,307317,321317,329633,327267,318000,309700,303700,299533,298533,298533,298933,301600,309100,317467,324133,325000,325000,323333,318300,309966,308950,311983,316983,317500,317800,325467,335633,348967,356300,356617,346317,340467,343783,358950,371433,381433,389900,396600,399633,399633,399450,408083,407783,407467,407467,416967,426467,434833,452300,493267,508933,515300,498633,490433,473767,447800,450333,467300,509967,533300,549967,549933,547433,544967,544150,537950,530267,527783,519783,522450,535783,568817,594667,615500,627167,625467,619633,600783,600483,570450
394383,805,"Berlin, NH",msa,NH,126500,126667,127750,131650,137617,142833,143233,143100,143967,143967,144133,144933,148267,149900,149900,149917,149783,149650,149067,145900,144400,141633,141600,139900,142250,148283,154317,157300,157933,158567,159600,156300,156083,153083,153066,161467,,188083,193267,199800,206467,206450,199933,196600,201583,201267,202967,197667,197983,206800,221783,241467,253983,254800,249433,244600,245800,241333,239650,231317,237982,241496,249496,244247,251250,263917,280833,283800,279800,284933,291300,302633,312483,318483,315067,303583,291217,289967,291133,293500,294983,295450
395164,142,"Trenton, NJ",msa,NJ,254783,274917,299950,316600,323300,318267,309633,301300,291300,283267,274767,277800,289333,311133,331467,347967,355767,352100,347433,339629,333296,321446,314817,321450,334967,346633,356633,365967,369267,362575,353242,349192,344250,340583,328833,327133,326800,339300,344333,348333,346650,341650,338317,331667,329150,311817,296783,292133,304767,325467,342300,356967,364300,364633,361300,369967,366300,356333,336000,336333,352967,376300,392633,399333,398000,394833,394500,395833,394333,381300,374933,376267,389633,416000,439667,459600,456267,452600,445833,446133,438133,424783
394348,180,"Atlantic City, NJ",msa,NJ,241550,244933,249933,253933,256967,256983,257483,256150,254767,251900,250200,249900,254900,259933,264967,264967,263267,261567,256600,253267,250633,250600,250600,249933,249967,251633,251633,253267,254967,261300,266300,269300,269300,268280,267205,267505,268526,271600,277967,286333,291300,291613,293154,296188,299467,297909,298209,298250,299900,309350,319050,332083,334300,337633,334300,333983,329283,326250,324600,329300,339000,345967,354633,363300,376667,384967,393267,394600,396300,389633,384633,384600,387933,394600,396267,404633,408133,413133,416467,421633,423333,418333
395193,278,"Vineland, NJ",msa,NJ,137967,141300,144333,147967,149600,149900,149933,149933,148950,147183,144800,143450,142933,143650,144850,147100,150433,153233,155600,155600,153967,151600,151883,155217,159083,162167,163833,165083,163417,163567,165117,165973,165823,164190,163300,161633,161967,167500,174133,182133,186300,190500,189983,189983,189117,191633,191933,193433,194733,203083,209433,215950,217600,219783,223267,227633,232633,232633,231600,229900,232933,237967,239667,236333,234000,235667,239333,239667,239633,239633,243133,244833,248150,251617,256617,261633,264967,268300,271617,276617,279250,282600
394928,410,"Ocean City, NJ",msa,NJ,452817,454817,448300,458267,457433,457433,444100,444933,449900,462933,469600,475467,469133,465800,461667,466633,474933,486600,494717,497750,504383,512967,521617,521617,518250,516267,526600,544933,561767,563059,556392,565976,579180,595846,604763,607967,624500,616133,608133,583300,571667,569967,561300,549600,556267,551433,541467,544800,566450,599750,606117,605967,605667,599000,625000,654000,679333,685333,689667,700483,724317,741317,768500,779592,792592,785926,792333,795967,806300,806633,795800,794800,783783,786983,787650,791967,799300,799600,799450,806417,806117,805967
394312,62,"Albuquerque, NM",msa,NM,237673,242339,246333,250333,250600,249567,247233,245859,246225,247642,249050,251350,254900,259100,262467,264000,263133,261467,261633,261666,261666,260000,261667,264667,267967,271300,274967,283333,290650,292317,289983,283317,284483,284817,288833,289300,292717,296383,303083,306317,309317,308983,314333,319667,326633,325300,325300,327497,333830,342163,346667,353333,356667,361633,361633,359967,356667,355000,356667,361667,370000,376666,385000,391333,396333,394633,388300,385633,382333,384000,383583,386883,386883,388967,391000,395667,394983,392983,389950,388867,387000,385367
394773,214,"Las Cruces, NM",msa,NM,203930,204092,208158,214476,214651,212318,211000,210500,209500,208133,211933,217100,221467,223167,224667,226115,227185,228819,229354,230950,232617,234300,233967,237317,238983,243779,248704,258538,262742,262067,256233,255900,255000,264833,275083,276733,274567,266650,273000,274333,277650,277650,276317,276300,271633,274967,281333,291333,292817,291483,293091,296591,303225,309617,319300,327667,339650,348983,347292,337308,328308,333900,342200,350517,351950,351950,351600,349600,349192,347558,349225,352167,352500,352483,349983,349983,350000,352567,355900,362467,364050,360717
395066,284,"Santa Fe, NM",msa,NM,549333,549667,551667,556667,563000,566333,566833,568833,570500,580000,586667,590833,587500,584167,578333,573000,563000,557667,558667,570000,583333,589000,574667,561333,533333,526333,526333,544333,561000,561000,573000,581150,606817,620150,619500,601500,586500,579000,585667,597333,604000,617333,617333,614000,611667,620000,641267,660417,676083,700650,706333,727300,746467,779633,801333,799667,782500,757500,745500,744967,744967,763633,784667,826167,838667,852000,841167,840000,822000,806333,770000,738333,715000,723333,740000,746667,744667,744667,733000,719663,701329,681329
394588,342,"Farmington, NM",msa,NM,200700,199917,199917,200513,206880,211913,216333,214500,214500,214167,214333,213833,215500,217467,220717,221017,222550,221433,220800,217633,215317,214317,212650,211000,209233,210900,213200,211617,207783,202783,202925,202758,201792,200000,195650,196317,196283,199600,199900,199900,202933,207300,213967,219258,225675,234208,242583,251500,258000,271300,286465,294765,293132,283300,285667,282000,286983,277650,275983,284333,287983,294950,298283,304950,311483,311483,326500,331667,331667,319667,311333,313000,326633,333133,343133,343133,353267,355750,364117,364133,364650,360983
394626,480,"Gallup, NM",msa,NM,149633,144817,145000,146014,146998,145831,148117,147783,147583,145950,143450,141233,141233,146250,146467,148800,151467,159667,164000,162000,158833,158833,164167,166500,169833,173710,179977,184393,183683,183083,178183,178183,184850,190333,188333,180667,175000,176333,188467,196800,199800,189667,184333,179833,186167,188833,200300,199533,210367,218733,226667,219000,207167,199333,192833,207833,215667,222333,218250,222417,225750,232500,234167,248583,244250,248500,244083,240583,229667,219333,211333,197500,197133,198192,211692,223058,236833,246833,257833,256000,251333,238000
394683,481,"Hobbs, NM",msa,NM,165333,163417,168083,174417,177667,179300,179600,179100,182283,185317,189233,189083,189083,187667,186667,185500,182167,181250,174667,177250,175500,182083,183000,185517,189683,193850,196125,195125,194125,198483,196783,194783,187950,183317,182150,185167,189833,190750,189333,191667,193917,195667,191667,189583,185833,185833,186000,195417,207083,217333,222667,222667,217667,213333,210000,213333,213333,213333,210000,212483,208567,212733,210250,210650,204483,199817,203333,204333,202333,197333,193333,198000,199333,202667,202500,205667,217333,222833,232500,235833,241500,250667
394305,493,"Alamogordo, NM",msa,NM,177583,180750,181300,181217,178017,176350,174900,174833,174833,174833,174750,177267,180633,185650,188000,187967,185633,182300,181967,181100,181167,179800,181500,183750,186900,188233,192483,195700,201933,205033,202533,198467,198800,201600,202933,196267,195667,195417,205483,212817,221567,223333,221483,219483,220817,224333,228833,233283,241583,247417,243300,243233,243217,249650,249617,250433,259283,261083,264417,259100,270750,271617,276650,269983,271650,276317,279667,282983,279967,277117,266967,264817,266000,275142,279642,284408,288750,291417,293317,293333,292417,285717
395040,509,"Roswell, NM",msa,NM,178300,181300,181300,178633,179300,181000,183667,186667,190000,191333,193333,193333,195333,194333,189300,186300,188467,195167,203000,204833,201483,193900,185300,183950,182533,189133,190167,196000,191483,186817,177983,166133,157783,154950,162817,175250,183167,185317,186233,189950,196633,199933,199933,199917,199950,201650,208167,216800,223433,229933,236717,241750,241500,234417,229417,224000,224000,227333,234942,240579,243913,245304,246333,241333,240000,236667,235667,225667,219667,217333,217633,216133,216133,225817,238317,248317,249667,249650,250317,252317,255000,251667
394443,530,"Carlsbad, NM",msa,NM,186833,191333,198000,205000,208333,208667,215000,220000,226833,223833,225467,224967,228300,231667,238333,250243,259743,269444,272510,274168,272799,269474,269432,271099,277414,280767,282434,280802,272596,264563,259896,263533,262233,257233,250667,243333,236667,230000,233500,238483,241900,238400,235417,235000,235000,233283,231783,235783,238167,239317,238967,236300,233550,229733,229733,229333,229000,235633,251133,,278500,278500,276333,279333,286000,287667,283833,281767,284733,287233,287567,287267,289267,282667,278333,281333,281333,278833,266833,266833,267667,268000
394478,615,"Clovis, NM",msa,NM,171333,173000,171433,172767,174433,177900,179917,179917,179917,179900,179000,178200,180883,183483,185950,183233,181533,179233,178633,177150,174150,169817,167000,165633,165967,164633,166000,167300,172800,178100,181966,183449,181816,180817,178833,177825,178158,177158,181467,184967,193267,197783,199117,199050,196217,195200,191633,192983,194333,202667,209633,217933,221600,223300,224133,225800,227467,231667,234817,238133,240467,233983,233667,232967,240300,241967,240333,236333,231667,229983,230950,233950,237300,239667,239667,238000,234667,230000,228000,224667,226167,225500
394574,693,"Espa-¦ola, NM",msa,NM,214833,218167,226333,234333,241667,245300,242300,234800,226500,223750,223583,224917,228500,230500,235667,239833,247500,252333,257000,261000,260500,250833,235250,214417,197717,189942,198942,215642,230667,242500,254833,260650,256650,249317,246833,248333,258333,271000,287633,295633,299300,307500,321167,346500,367333,387000,393500,382833,393000,403167,418133,424800,433133,444667,424833,403166,391333,390500,387167,379167,365667,357333,358000,370567,403567,413733,437167,435833,446000,435667,412167,406817,395433,389600,365617,354000,355000,358333,358333,370667,392000,415167
395149,777,"Taos, NM",msa,NM,392967,386967,388633,400633,414633,414333,405333,404000,408667,409330,403997,404663,413000,421667,422333,412333,399000,393300,394633,398967,398667,398667,399300,400967,400967,409333,416000,423000,424667,431333,446333,456000,461333,464667,455667,448667,448667,462150,465483,459483,461000,472167,479500,485500,491167,498166,498166,498000,496333,497333,497333,519667,553333,582000,574333,566333,557500,567500,571167,574667,574667,554333,552000,547000,568333,590667,635333,655333,665500,652650,651317,647817,648000,659667,668333,683283,671617,660617,653000,664333,676833,671167
